Album Name,Track Name,Track ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
evermore (deluxe version),champagne problems,1gcyHQpBQ1lfXGdhZmWrHP,0.462,0.24,0,-12.077,1,0.0377,0.92,0.0,0.113,0.32,171.319,audio_features,1gcyHQpBQ1lfXGdhZmWrHP,spotify:track:1gcyHQpBQ1lfXGdhZmWrHP,https://api.spotify.com/v1/tracks/1gcyHQpBQ1lfXGdhZmWrHP,https://api.spotify.com/v1/audio-analysis/1gcyHQpBQ1lfXGdhZmWrHP,244000,4
evermore (deluxe version),gold rush,3Dby3p1m6IOZn2gIIqECgK,0.512,0.462,9,-10.491,1,0.0408,0.83,0.166,0.121,0.353,112.05,audio_features,3Dby3p1m6IOZn2gIIqECgK,spotify:track:3Dby3p1m6IOZn2gIIqECgK,https://api.spotify.com/v1/tracks/3Dby3p1m6IOZn2gIIqECgK,https://api.spotify.com/v1/audio-analysis/3Dby3p1m6IOZn2gIIqECgK,185320,4
evermore (deluxe version),‘tis the damn season,6sQckd3Z8NPxVVKUnavY1F,0.575,0.434,5,-8.193,1,0.0312,0.735,6.59e-05,0.105,0.348,145.916,audio_features,6sQckd3Z8NPxVVKUnavY1F,spotify:track:6sQckd3Z8NPxVVKUnavY1F,https://api.spotify.com/v1/tracks/6sQckd3Z8NPxVVKUnavY1F,https://api.spotify.com/v1/audio-analysis/6sQckd3Z8NPxVVKUnavY1F,229840,4
evermore (deluxe version),tolerate it,6lCvK2AR2uOKkVFCVlAzzm,0.316,0.361,9,-10.381,1,0.0488,0.878,2.67e-05,0.0797,0.221,74.952,audio_features,6lCvK2AR2uOKkVFCVlAzzm,spotify:track:6lCvK2AR2uOKkVFCVlAzzm,https://api.spotify.com/v1/tracks/6lCvK2AR2uOKkVFCVlAzzm,https://api.spotify.com/v1/audio-analysis/6lCvK2AR2uOKkVFCVlAzzm,245440,5
evermore (deluxe version),"no body, no crime (feat. HAIM)",6uwfVkaOM1mcMkFmSn35ix,0.546,0.613,7,-7.589,0,0.0264,0.418,0.0,0.103,0.535,79.015,audio_features,6uwfVkaOM1mcMkFmSn35ix,spotify:track:6uwfVkaOM1mcMkFmSn35ix,https://api.spotify.com/v1/tracks/6uwfVkaOM1mcMkFmSn35ix,https://api.spotify.com/v1/audio-analysis/6uwfVkaOM1mcMkFmSn35ix,215627,4
evermore (deluxe version),happiness,55Vf4bimc1Rtfg0PAQRAo2,0.559,0.334,11,-10.733,1,0.0376,0.87,0.0,0.114,0.211,122.079,audio_features,55Vf4bimc1Rtfg0PAQRAo2,spotify:track:55Vf4bimc1Rtfg0PAQRAo2,https://api.spotify.com/v1/tracks/55Vf4bimc1Rtfg0PAQRAo2,https://api.spotify.com/v1/audio-analysis/55Vf4bimc1Rtfg0PAQRAo2,315147,4
evermore (deluxe version),dorothea,66tOfHVH3aUrscg8vExRV4,0.605,0.488,4,-8.322,1,0.0264,0.696,0.0,0.129,0.354,119.966,audio_features,66tOfHVH3aUrscg8vExRV4,spotify:track:66tOfHVH3aUrscg8vExRV4,https://api.spotify.com/v1/tracks/66tOfHVH3aUrscg8vExRV4,https://api.spotify.com/v1/audio-analysis/66tOfHVH3aUrscg8vExRV4,225880,4
evermore (deluxe version),coney island (feat. The National),2awNGIJHodfLZSClB3PYhz,0.537,0.537,8,-11.266,1,0.0617,0.819,0.000904,0.142,0.292,107.895,audio_features,2awNGIJHodfLZSClB3PYhz,spotify:track:2awNGIJHodfLZSClB3PYhz,https://api.spotify.com/v1/tracks/2awNGIJHodfLZSClB3PYhz,https://api.spotify.com/v1/audio-analysis/2awNGIJHodfLZSClB3PYhz,275320,4
evermore (deluxe version),ivy,43Ykum9T72UOPhBN31grpN,0.515,0.545,2,-9.277,1,0.0353,0.855,1.97e-05,0.0921,0.535,88.856,audio_features,43Ykum9T72UOPhBN31grpN,spotify:track:43Ykum9T72UOPhBN31grpN,https://api.spotify.com/v1/tracks/43Ykum9T72UOPhBN31grpN,https://api.spotify.com/v1/audio-analysis/43Ykum9T72UOPhBN31grpN,260440,4
evermore (deluxe version),cowboy like me,52OkpDsU6MmPx1AwGOb6Ap,0.604,0.517,0,-9.014,1,0.0347,0.768,0.000155,0.123,0.511,127.967,audio_features,52OkpDsU6MmPx1AwGOb6Ap,spotify:track:52OkpDsU6MmPx1AwGOb6Ap,https://api.spotify.com/v1/tracks/52OkpDsU6MmPx1AwGOb6Ap,https://api.spotify.com/v1/audio-analysis/52OkpDsU6MmPx1AwGOb6Ap,275040,4
evermore (deluxe version),long story short,5VYWxXUpxuxEmCqMLDqICo,0.546,0.73,0,-7.704,1,0.0417,0.66,0.179,0.0972,0.573,157.895,audio_features,5VYWxXUpxuxEmCqMLDqICo,spotify:track:5VYWxXUpxuxEmCqMLDqICo,https://api.spotify.com/v1/tracks/5VYWxXUpxuxEmCqMLDqICo,https://api.spotify.com/v1/audio-analysis/5VYWxXUpxuxEmCqMLDqICo,215920,4
evermore (deluxe version),marjorie,5uICWmZTLkpEVbK22PBP6e,0.535,0.561,5,-11.609,1,0.0484,0.876,0.000136,0.115,0.287,96.103,audio_features,5uICWmZTLkpEVbK22PBP6e,spotify:track:5uICWmZTLkpEVbK22PBP6e,https://api.spotify.com/v1/tracks/5uICWmZTLkpEVbK22PBP6e,https://api.spotify.com/v1/audio-analysis/5uICWmZTLkpEVbK22PBP6e,257773,4
evermore (deluxe version),closure,6a8aUhYbaQBUI8PcJ5ZmQ6,0.689,0.704,9,-10.813,1,0.245,0.835,4.83e-06,0.134,0.92,151.884,audio_features,6a8aUhYbaQBUI8PcJ5ZmQ6,spotify:track:6a8aUhYbaQBUI8PcJ5ZmQ6,https://api.spotify.com/v1/tracks/6a8aUhYbaQBUI8PcJ5ZmQ6,https://api.spotify.com/v1/audio-analysis/6a8aUhYbaQBUI8PcJ5ZmQ6,180653,5
evermore (deluxe version),evermore (feat. Bon Iver),6Wlq9rqkxrqj5Kls4Kw14H,0.39,0.27,1,-10.673,1,0.0308,0.937,0.00227,0.111,0.32,125.177,audio_features,6Wlq9rqkxrqj5Kls4Kw14H,spotify:track:6Wlq9rqkxrqj5Kls4Kw14H,https://api.spotify.com/v1/tracks/6Wlq9rqkxrqj5Kls4Kw14H,https://api.spotify.com/v1/audio-analysis/6Wlq9rqkxrqj5Kls4Kw14H,304107,5
evermore (deluxe version),right where you left me - bonus track,3zwMVvkBe2qIKDObWgXw4N,0.581,0.619,10,-6.524,1,0.0282,0.769,0.000106,0.117,0.645,137.915,audio_features,3zwMVvkBe2qIKDObWgXw4N,spotify:track:3zwMVvkBe2qIKDObWgXw4N,https://api.spotify.com/v1/tracks/3zwMVvkBe2qIKDObWgXw4N,https://api.spotify.com/v1/audio-analysis/3zwMVvkBe2qIKDObWgXw4N,245027,4
evermore (deluxe version),it’s time to go - bonus track,1kdWw77ZpYOkhxeuhzU1j6,0.592,0.41,0,-12.426,1,0.0397,0.801,1.39e-05,0.09,0.416,151.923,audio_features,1kdWw77ZpYOkhxeuhzU1j6,spotify:track:1kdWw77ZpYOkhxeuhzU1j6,https://api.spotify.com/v1/tracks/1kdWw77ZpYOkhxeuhzU1j6,https://api.spotify.com/v1/audio-analysis/1kdWw77ZpYOkhxeuhzU1j6,254640,4
evermore,willow,0lx2cLdOt3piJbcaXIV74f,0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,audio_features,0lx2cLdOt3piJbcaXIV74f,spotify:track:0lx2cLdOt3piJbcaXIV74f,https://api.spotify.com/v1/tracks/0lx2cLdOt3piJbcaXIV74f,https://api.spotify.com/v1/audio-analysis/0lx2cLdOt3piJbcaXIV74f,214707,4
evermore,champagne problems,0sY6ZUTh4yoctD8VIXz339,0.462,0.24,0,-12.077,1,0.0377,0.92,0.0,0.113,0.32,171.319,audio_features,0sY6ZUTh4yoctD8VIXz339,spotify:track:0sY6ZUTh4yoctD8VIXz339,https://api.spotify.com/v1/tracks/0sY6ZUTh4yoctD8VIXz339,https://api.spotify.com/v1/audio-analysis/0sY6ZUTh4yoctD8VIXz339,244000,4
evermore,gold rush,5BK0uqwY9DNfZ630STAEaq,0.512,0.462,9,-10.491,1,0.0408,0.83,0.166,0.121,0.353,112.05,audio_features,5BK0uqwY9DNfZ630STAEaq,spotify:track:5BK0uqwY9DNfZ630STAEaq,https://api.spotify.com/v1/tracks/5BK0uqwY9DNfZ630STAEaq,https://api.spotify.com/v1/audio-analysis/5BK0uqwY9DNfZ630STAEaq,185320,4
evermore,‘tis the damn season,7dW84mWkdWE5a6lFWxJCBG,0.575,0.434,5,-8.193,1,0.0312,0.735,6.59e-05,0.105,0.348,145.916,audio_features,7dW84mWkdWE5a6lFWxJCBG,spotify:track:7dW84mWkdWE5a6lFWxJCBG,https://api.spotify.com/v1/tracks/7dW84mWkdWE5a6lFWxJCBG,https://api.spotify.com/v1/audio-analysis/7dW84mWkdWE5a6lFWxJCBG,229840,4
evermore,tolerate it,0PurA4JVJ8YQgSVopY8fn6,0.316,0.361,9,-10.381,1,0.0488,0.878,2.67e-05,0.0797,0.221,74.952,audio_features,0PurA4JVJ8YQgSVopY8fn6,spotify:track:0PurA4JVJ8YQgSVopY8fn6,https://api.spotify.com/v1/tracks/0PurA4JVJ8YQgSVopY8fn6,https://api.spotify.com/v1/audio-analysis/0PurA4JVJ8YQgSVopY8fn6,245440,5
evermore,"no body, no crime (feat. HAIM)",3RaT22zZsxVYxxKR7TAaYF,0.546,0.613,7,-7.589,0,0.0264,0.418,0.0,0.103,0.535,79.015,audio_features,3RaT22zZsxVYxxKR7TAaYF,spotify:track:3RaT22zZsxVYxxKR7TAaYF,https://api.spotify.com/v1/tracks/3RaT22zZsxVYxxKR7TAaYF,https://api.spotify.com/v1/audio-analysis/3RaT22zZsxVYxxKR7TAaYF,215627,4
evermore,happiness,73YUReisjb3A9ActdLLjJQ,0.559,0.334,11,-10.733,1,0.0376,0.87,0.0,0.114,0.211,122.079,audio_features,73YUReisjb3A9ActdLLjJQ,spotify:track:73YUReisjb3A9ActdLLjJQ,https://api.spotify.com/v1/tracks/73YUReisjb3A9ActdLLjJQ,https://api.spotify.com/v1/audio-analysis/73YUReisjb3A9ActdLLjJQ,315147,4
evermore,dorothea,670fUmXf4KQekzbEgaXyPA,0.605,0.488,4,-8.322,1,0.0264,0.696,0.0,0.129,0.354,119.966,audio_features,670fUmXf4KQekzbEgaXyPA,spotify:track:670fUmXf4KQekzbEgaXyPA,https://api.spotify.com/v1/tracks/670fUmXf4KQekzbEgaXyPA,https://api.spotify.com/v1/audio-analysis/670fUmXf4KQekzbEgaXyPA,225880,4
evermore,coney island (feat. The National),3k7ne7VmH43ZPWxPdvPUgR,0.537,0.537,8,-11.266,1,0.0617,0.819,0.000904,0.142,0.292,107.895,audio_features,3k7ne7VmH43ZPWxPdvPUgR,spotify:track:3k7ne7VmH43ZPWxPdvPUgR,https://api.spotify.com/v1/tracks/3k7ne7VmH43ZPWxPdvPUgR,https://api.spotify.com/v1/audio-analysis/3k7ne7VmH43ZPWxPdvPUgR,275320,4
evermore,ivy,19CSr8rwW05VJL2F91KFNK,0.515,0.545,2,-9.277,1,0.0353,0.855,1.97e-05,0.0921,0.535,88.856,audio_features,19CSr8rwW05VJL2F91KFNK,spotify:track:19CSr8rwW05VJL2F91KFNK,https://api.spotify.com/v1/tracks/19CSr8rwW05VJL2F91KFNK,https://api.spotify.com/v1/audio-analysis/19CSr8rwW05VJL2F91KFNK,260440,4
evermore,cowboy like me,1XjHRolIXL2M1EEOUsGGR4,0.604,0.517,0,-9.014,1,0.0347,0.768,0.000155,0.123,0.511,127.967,audio_features,1XjHRolIXL2M1EEOUsGGR4,spotify:track:1XjHRolIXL2M1EEOUsGGR4,https://api.spotify.com/v1/tracks/1XjHRolIXL2M1EEOUsGGR4,https://api.spotify.com/v1/audio-analysis/1XjHRolIXL2M1EEOUsGGR4,275040,4
evermore,long story short,2o2sgVJIgFXk8GQjWTgI6U,0.546,0.73,0,-7.704,1,0.0417,0.66,0.179,0.0972,0.573,157.895,audio_features,2o2sgVJIgFXk8GQjWTgI6U,spotify:track:2o2sgVJIgFXk8GQjWTgI6U,https://api.spotify.com/v1/tracks/2o2sgVJIgFXk8GQjWTgI6U,https://api.spotify.com/v1/audio-analysis/2o2sgVJIgFXk8GQjWTgI6U,215920,4
evermore,marjorie,12ntTeqEeTg7GAVpe8Mhpl,0.535,0.561,5,-11.609,1,0.0484,0.876,0.000136,0.115,0.287,96.103,audio_features,12ntTeqEeTg7GAVpe8Mhpl,spotify:track:12ntTeqEeTg7GAVpe8Mhpl,https://api.spotify.com/v1/tracks/12ntTeqEeTg7GAVpe8Mhpl,https://api.spotify.com/v1/audio-analysis/12ntTeqEeTg7GAVpe8Mhpl,257773,4
evermore,closure,35rdVq36LMHQX0Suw9a6tK,0.689,0.704,9,-10.813,1,0.245,0.835,4.83e-06,0.134,0.92,151.884,audio_features,35rdVq36LMHQX0Suw9a6tK,spotify:track:35rdVq36LMHQX0Suw9a6tK,https://api.spotify.com/v1/tracks/35rdVq36LMHQX0Suw9a6tK,https://api.spotify.com/v1/audio-analysis/35rdVq36LMHQX0Suw9a6tK,180653,5
evermore,evermore (feat. Bon Iver),3O5osWf1rSoKMwe6E9ZaXP,0.39,0.27,1,-10.673,1,0.0308,0.937,0.00227,0.111,0.32,125.177,audio_features,3O5osWf1rSoKMwe6E9ZaXP,spotify:track:3O5osWf1rSoKMwe6E9ZaXP,https://api.spotify.com/v1/tracks/3O5osWf1rSoKMwe6E9ZaXP,https://api.spotify.com/v1/audio-analysis/3O5osWf1rSoKMwe6E9ZaXP,304107,5
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],the 1,0P9wLFurlgumLXuqFEpw52,0.78,0.361,0,-6.942,1,0.048,0.75,7.14e-06,0.108,0.163,139.902,audio_features,0P9wLFurlgumLXuqFEpw52,spotify:track:0P9wLFurlgumLXuqFEpw52,https://api.spotify.com/v1/tracks/0P9wLFurlgumLXuqFEpw52,https://api.spotify.com/v1/audio-analysis/0P9wLFurlgumLXuqFEpw52,210240,4
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],cardigan,7zcnlq38eqNWyUF6eNaB5Z,0.612,0.58,0,-8.572,0,0.0419,0.525,0.000414,0.26,0.534,130.045,audio_features,7zcnlq38eqNWyUF6eNaB5Z,spotify:track:7zcnlq38eqNWyUF6eNaB5Z,https://api.spotify.com/v1/tracks/7zcnlq38eqNWyUF6eNaB5Z,https://api.spotify.com/v1/audio-analysis/7zcnlq38eqNWyUF6eNaB5Z,239560,4
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],the last great american dynasty,4ojxSyrEraN7d46BMBPThZ,0.688,0.653,7,-8.558,1,0.0403,0.481,0.00414,0.106,0.701,147.991,audio_features,4ojxSyrEraN7d46BMBPThZ,spotify:track:4ojxSyrEraN7d46BMBPThZ,https://api.spotify.com/v1/tracks/4ojxSyrEraN7d46BMBPThZ,https://api.spotify.com/v1/audio-analysis/4ojxSyrEraN7d46BMBPThZ,231000,4
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],exile (feat. Bon Iver),6kz2hkq1xQvDqPcUyBkw8f,0.31,0.374,6,-8.464,1,0.0275,0.761,2.46e-05,0.11,0.16,75.938,audio_features,6kz2hkq1xQvDqPcUyBkw8f,spotify:track:6kz2hkq1xQvDqPcUyBkw8f,https://api.spotify.com/v1/tracks/6kz2hkq1xQvDqPcUyBkw8f,https://api.spotify.com/v1/audio-analysis/6kz2hkq1xQvDqPcUyBkw8f,285640,4
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],my tears ricochet,0Oju1YcbPCJuUQQWoZNdJK,0.456,0.265,0,-10.663,1,0.0328,0.814,0.0,0.0679,0.112,129.947,audio_features,0Oju1YcbPCJuUQQWoZNdJK,spotify:track:0Oju1YcbPCJuUQQWoZNdJK,https://api.spotify.com/v1/tracks/0Oju1YcbPCJuUQQWoZNdJK,https://api.spotify.com/v1/audio-analysis/0Oju1YcbPCJuUQQWoZNdJK,255893,4
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],mirrorball,5jQyGzcwqAxwT5QUIMivoX,0.549,0.417,7,-10.064,1,0.035,0.686,1.9e-06,0.0604,0.347,110.137,audio_features,5jQyGzcwqAxwT5QUIMivoX,spotify:track:5jQyGzcwqAxwT5QUIMivoX,https://api.spotify.com/v1/tracks/5jQyGzcwqAxwT5QUIMivoX,https://api.spotify.com/v1/audio-analysis/5jQyGzcwqAxwT5QUIMivoX,208973,4
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],seven,2vJ7QvyCiR4DaHxwO58izA,0.602,0.494,4,-10.813,1,0.0277,0.888,2.59e-05,0.0902,0.374,94.955,audio_features,2vJ7QvyCiR4DaHxwO58izA,spotify:track:2vJ7QvyCiR4DaHxwO58izA,https://api.spotify.com/v1/tracks/2vJ7QvyCiR4DaHxwO58izA,https://api.spotify.com/v1/audio-analysis/2vJ7QvyCiR4DaHxwO58izA,208907,4
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],august,1UHoF9p75IVsvUt6WdTYhn,0.387,0.634,5,-9.222,1,0.0363,0.553,6.93e-05,0.0931,0.42,89.567,audio_features,1UHoF9p75IVsvUt6WdTYhn,spotify:track:1UHoF9p75IVsvUt6WdTYhn,https://api.spotify.com/v1/tracks/1UHoF9p75IVsvUt6WdTYhn,https://api.spotify.com/v1/audio-analysis/1UHoF9p75IVsvUt6WdTYhn,261920,4
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],this is me trying,5DnDBYrfGoxdnomqEAkFIv,0.511,0.478,9,-9.837,1,0.0322,0.312,2.3e-05,0.147,0.408,135.882,audio_features,5DnDBYrfGoxdnomqEAkFIv,spotify:track:5DnDBYrfGoxdnomqEAkFIv,https://api.spotify.com/v1/tracks/5DnDBYrfGoxdnomqEAkFIv,https://api.spotify.com/v1/audio-analysis/5DnDBYrfGoxdnomqEAkFIv,195107,4
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],illicit affairs,7CVTowKpGPA2MsIbkTl2oc,0.529,0.304,10,-10.567,1,0.0356,0.862,0.0,0.108,0.44,119.58,audio_features,7CVTowKpGPA2MsIbkTl2oc,spotify:track:7CVTowKpGPA2MsIbkTl2oc,https://api.spotify.com/v1/tracks/7CVTowKpGPA2MsIbkTl2oc,https://api.spotify.com/v1/audio-analysis/7CVTowKpGPA2MsIbkTl2oc,190893,4
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],invisible string,4WHIqhrbdva5vQSrCuet3l,0.651,0.459,4,-11.128,0,0.0507,0.859,6.63e-05,0.105,0.454,83.455,audio_features,4WHIqhrbdva5vQSrCuet3l,spotify:track:4WHIqhrbdva5vQSrCuet3l,https://api.spotify.com/v1/tracks/4WHIqhrbdva5vQSrCuet3l,https://api.spotify.com/v1/audio-analysis/4WHIqhrbdva5vQSrCuet3l,252880,4
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],mad woman,7klXN6RCN5Rj0VeYO5gBzU,0.593,0.7,3,-9.016,1,0.0492,0.67,6.77e-06,0.116,0.451,141.898,audio_features,7klXN6RCN5Rj0VeYO5gBzU,spotify:track:7klXN6RCN5Rj0VeYO5gBzU,https://api.spotify.com/v1/tracks/7klXN6RCN5Rj0VeYO5gBzU,https://api.spotify.com/v1/audio-analysis/7klXN6RCN5Rj0VeYO5gBzU,237267,4
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],epiphany,5MFjHn1qfR9AsWuyzJLk1z,0.317,0.254,1,-13.679,1,0.0286,0.727,0.000326,0.0867,0.103,93.933,audio_features,5MFjHn1qfR9AsWuyzJLk1z,spotify:track:5MFjHn1qfR9AsWuyzJLk1z,https://api.spotify.com/v1/tracks/5MFjHn1qfR9AsWuyzJLk1z,https://api.spotify.com/v1/audio-analysis/5MFjHn1qfR9AsWuyzJLk1z,289747,4
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],betty,2jhfs6moEAK13eLM6xim4l,0.595,0.376,0,-8.767,1,0.0256,0.589,0.0,0.0989,0.476,95.946,audio_features,2jhfs6moEAK13eLM6xim4l,spotify:track:2jhfs6moEAK13eLM6xim4l,https://api.spotify.com/v1/tracks/2jhfs6moEAK13eLM6xim4l,https://api.spotify.com/v1/audio-analysis/2jhfs6moEAK13eLM6xim4l,294520,4
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],peace,0O9i6jhscByEJs1ipy5hu4,0.644,0.284,5,-12.879,1,0.0821,0.916,1.5e-05,0.0909,0.328,150.072,audio_features,0O9i6jhscByEJs1ipy5hu4,spotify:track:0O9i6jhscByEJs1ipy5hu4,https://api.spotify.com/v1/tracks/0O9i6jhscByEJs1ipy5hu4,https://api.spotify.com/v1/audio-analysis/0O9i6jhscByEJs1ipy5hu4,234000,4
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],hoax,4XCYmu7QLySdIahgBALKJK,0.676,0.178,8,-15.01,1,0.0394,0.964,7.9e-06,0.135,0.404,118.84,audio_features,4XCYmu7QLySdIahgBALKJK,spotify:track:4XCYmu7QLySdIahgBALKJK,https://api.spotify.com/v1/tracks/4XCYmu7QLySdIahgBALKJK,https://api.spotify.com/v1/audio-analysis/4XCYmu7QLySdIahgBALKJK,220040,4
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],the lakes - bonus track,0zEprKYeuGOIZoHyu6O1E2,0.313,0.258,2,-11.532,1,0.0383,0.842,1.3e-06,0.0948,0.268,179.947,audio_features,0zEprKYeuGOIZoHyu6O1E2,spotify:track:0zEprKYeuGOIZoHyu6O1E2,https://api.spotify.com/v1/tracks/0zEprKYeuGOIZoHyu6O1E2,https://api.spotify.com/v1/audio-analysis/0zEprKYeuGOIZoHyu6O1E2,211813,4
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],the 1 - the long pond studio sessions,08J4bMHbILkwSIhbtrcvjN,0.708,0.25,0,-10.731,1,0.0361,0.898,0.026,0.102,0.156,139.803,audio_features,08J4bMHbILkwSIhbtrcvjN,spotify:track:08J4bMHbILkwSIhbtrcvjN,https://api.spotify.com/v1/tracks/08J4bMHbILkwSIhbtrcvjN,https://api.spotify.com/v1/audio-analysis/08J4bMHbILkwSIhbtrcvjN,219893,4
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],cardigan - the long pond studio sessions,3EPgWM1zfTSzEc0z4AwWTM,0.395,0.234,0,-9.704,0,0.0382,0.88,0.0,0.107,0.247,86.478,audio_features,3EPgWM1zfTSzEc0z4AwWTM,spotify:track:3EPgWM1zfTSzEc0z4AwWTM,https://api.spotify.com/v1/tracks/3EPgWM1zfTSzEc0z4AwWTM,https://api.spotify.com/v1/audio-analysis/3EPgWM1zfTSzEc0z4AwWTM,230680,3
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],the last great american dynasty - the long pond studio sessions,28tIMaewZuGR8urkvFhQyA,0.64,0.618,7,-11.715,1,0.0379,0.743,0.004,0.0574,0.614,147.948,audio_features,28tIMaewZuGR8urkvFhQyA,spotify:track:28tIMaewZuGR8urkvFhQyA,https://api.spotify.com/v1/tracks/28tIMaewZuGR8urkvFhQyA,https://api.spotify.com/v1/audio-analysis/28tIMaewZuGR8urkvFhQyA,232347,4
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],exile (feat. Bon Iver) - the long pond studio sessions,7N015NTIWGjQDddHUdHPoO,0.359,0.305,6,-10.295,1,0.0306,0.848,6.74e-05,0.111,0.108,151.956,audio_features,7N015NTIWGjQDddHUdHPoO,spotify:track:7N015NTIWGjQDddHUdHPoO,https://api.spotify.com/v1/tracks/7N015NTIWGjQDddHUdHPoO,https://api.spotify.com/v1/audio-analysis/7N015NTIWGjQDddHUdHPoO,279893,4
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],my tears ricochet - the long pond studio sessions,5mdNyCS7ttVcAyVYOIFEjs,0.531,0.172,0,-12.34,1,0.0351,0.946,1.01e-05,0.0615,0.168,129.007,audio_features,5mdNyCS7ttVcAyVYOIFEjs,spotify:track:5mdNyCS7ttVcAyVYOIFEjs,https://api.spotify.com/v1/tracks/5mdNyCS7ttVcAyVYOIFEjs,https://api.spotify.com/v1/audio-analysis/5mdNyCS7ttVcAyVYOIFEjs,295173,4
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],mirrorball - the long pond studio sessions,2yceD2hx5HhOLgkm1CITCi,0.509,0.386,2,-8.434,1,0.0272,0.78,3.45e-05,0.118,0.109,109.993,audio_features,2yceD2hx5HhOLgkm1CITCi,spotify:track:2yceD2hx5HhOLgkm1CITCi,https://api.spotify.com/v1/tracks/2yceD2hx5HhOLgkm1CITCi,https://api.spotify.com/v1/audio-analysis/2yceD2hx5HhOLgkm1CITCi,237373,4
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],seven - the long pond studio sessions,4cOWq0cVsKjxaQpRMbDoH1,0.694,0.449,4,-11.49,1,0.0301,0.914,0.000126,0.1,0.363,94.963,audio_features,4cOWq0cVsKjxaQpRMbDoH1,spotify:track:4cOWq0cVsKjxaQpRMbDoH1,https://api.spotify.com/v1/tracks/4cOWq0cVsKjxaQpRMbDoH1,https://api.spotify.com/v1/audio-analysis/4cOWq0cVsKjxaQpRMbDoH1,208987,4
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],august - the long pond studio sessions,4MGexoZc12lqE0hYkq9YYx,0.554,0.663,5,-8.961,1,0.0324,0.5,4.77e-05,0.791,0.545,89.977,audio_features,4MGexoZc12lqE0hYkq9YYx,spotify:track:4MGexoZc12lqE0hYkq9YYx,https://api.spotify.com/v1/tracks/4MGexoZc12lqE0hYkq9YYx,https://api.spotify.com/v1/audio-analysis/4MGexoZc12lqE0hYkq9YYx,260000,4
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],this is me trying - the long pond studio sessions,1gaLZjPrDnHQWJds2Jg4KT,0.435,0.332,9,-11.611,1,0.031,0.928,0.000898,0.0867,0.157,68.097,audio_features,1gaLZjPrDnHQWJds2Jg4KT,spotify:track:1gaLZjPrDnHQWJds2Jg4KT,https://api.spotify.com/v1/tracks/1gaLZjPrDnHQWJds2Jg4KT,https://api.spotify.com/v1/audio-analysis/1gaLZjPrDnHQWJds2Jg4KT,209293,3
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],illicit affairs - the long pond studio sessions,560uQyz3p5G9WdnMX39xc6,0.489,0.235,10,-10.274,1,0.0356,0.883,0.0,0.113,0.435,117.699,audio_features,560uQyz3p5G9WdnMX39xc6,spotify:track:560uQyz3p5G9WdnMX39xc6,https://api.spotify.com/v1/tracks/560uQyz3p5G9WdnMX39xc6,https://api.spotify.com/v1/audio-analysis/560uQyz3p5G9WdnMX39xc6,183720,4
folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],invisible string - the long pond studio sessions,5KByGq0JijSSDcy0qzuINs,0.59,0.282,7,-10.542,1,0.0281,0.942,4.85e-06,0.11,0.351,83.438,audio_features,5KByGq0JijSSDcy0qzuINs,spotify:track:5KByGq0JijSSDcy0qzuINs,https://api.spotify.com/v1/tracks/5KByGq0JijSSDcy0qzuINs,https://api.spotify.com/v1/audio-analysis/5KByGq0JijSSDcy0qzuINs,257360,4
